id,y,x,osmid
38255,-11.8967132,-76.9363132,3107812535
38272,-11.896849,-76.9703315,3107812553
38273,-11.896878,-76.9705339,3107812556
38279,-11.8969218,-76.9372396,3107812563
38283,-11.8969731,-76.9325525,3107812572
38288,-11.8969857,-76.9450379,3107812575
38290,-11.8970212,-76.9395579,3107812580
38298,-11.8971315,-76.9399945,3107812595
38302,-11.8971658,-76.9445928,3107812598
38303,-11.8971524,-76.9381106,3107812596
38306,-11.8971561,-76.9419121,3107812604
38313,-11.8972478,-76.9404474,3107812614
38324,-11.8973404,-76.9408732,3107812624
38328,-11.897363,-76.938997,3107812626
38385,-11.8973722,-76.9551648,3107812830
38388,-11.8974541,-76.9520356,3107812839
38389,-11.8974753,-76.9394499,3107812845
38393,-11.8975276,-76.9356303,3107812852
38399,-11.8975626,-76.9417797,3107812859
38405,-11.8975876,-76.9398926,3107812860
38406,-11.8976939,-76.9403497,3107812871
38411,-11.8980813,-76.9453508,3107812876
38413,-11.8977945,-76.9407618,3107812883
38414,-11.8978115,-76.9524761,3107812886
38416,-11.8978543,-76.9369862,3107812890
38423,-11.8979767,-76.9374243,3107812901
38427,-11.8980278,-76.9416561,3107812905
38439,-11.9064923,-76.9689859,5726369336
38445,-11.9066824,-76.9686927,5726369339
38447,-11.9067181,-76.9698686,5726369343
38448,-11.9063197,-76.9692519,5726369341
38449,-11.9061615,-76.9694738,5726369340
38450,-11.9057641,-76.9691919,5726369344
38457,-11.9062672,-76.970534,5726369349
38458,-11.9061727,-76.970982,5726369351
38463,-11.8781236,-77.0416322,3345053265
38471,-11.87643,-77.0403873,3345053278
38486,-11.8788204,-77.0422808,3345053287
38522,-11.8982782,-76.9567866,3107813134
38523,-11.8981296,-76.9561831,3107813133
38566,-11.8991505,-76.9567033,3107813200
38569,-11.8991756,-76.9699652,3107813206
38571,-11.8991835,-76.970421,3107813210
38572,-11.8986392,-76.9399358,3107813211
38641,-11.9002435,-76.9557498,3107813377
38642,-11.9002468,-76.9426175,3107813379
38687,-11.9009489,-76.941779,3107813434
38689,-11.900063,-76.9493527,3107813438
38693,-11.9010211,-76.9550901,3107813439
38695,-11.9006217,-76.9544789,3107813440
38702,-11.9010931,-76.9412707,3107813456
38705,-11.9011798,-76.9548176,3107813461
38708,-11.9011617,-76.9357766,3107813463
38709,-11.9012401,-76.9416999,3107813469
38711,-11.9012808,-76.941017,3107813474
38716,-11.9013649,-76.9421294,3107813481
38717,-11.9013201,-76.9361844,3107813480
38727,-11.9014736,-76.95457,3107813501
38731,-11.9014766,-76.9416319,3107813507
38734,-11.9014865,-76.9366005,3107813509
38851,-11.9017009,-76.9417605,3107813729
38860,-11.9017982,-76.9692691,3107813739
38862,-11.9018769,-76.9415038,3107813743
38863,-11.9018521,-76.9369561,3107813746
38866,-11.9019012,-76.9373995,3107813754
38868,-11.9019201,-76.9684605,3107813756
38873,-11.9022396,-76.934841,3107813758
38885,-11.9019831,-76.9454704,3107813766
38886,-11.9019761,-76.9363073,3107813765
38887,-11.9020139,-76.9364375,3107813772
38892,-11.9020438,-76.9414572,3107813776
38893,-11.9020915,-76.936676,3107813781
38896,-11.9020854,-76.9398978,3107813786
38899,-11.9021308,-76.9378039,3107813792
38900,-11.9021443,-76.9368652,3107813795
38909,-11.9022271,-76.9403393,3107813807
38912,-11.902416,-76.9549083,3107813809
38915,-11.9022687,-76.9413928,3107813810
38917,-11.9022568,-76.9404529,3107813811
38919,-11.9022933,-76.936192,3107813817
38928,-11.9023094,-76.9351204,3107813821
38955,-11.9023797,-76.9408517,3107813935
38956,-11.9024094,-76.9365644,3107813936
38957,-11.9024082,-76.9377033,3107813940
38959,-11.90236,-76.939223,3107813941
38965,-11.9025291,-76.9413137,3107813957
38967,-11.902519,-76.9397544,3107813959
38969,-11.9026343,-76.9360673,3107813973
38970,-11.9026449,-76.9488322,3107813976
38972,-11.902664,-76.9401907,3107813979
38976,-11.9027995,-76.9489073,3107813989
38978,-11.902762,-76.9364427,3107813990
38979,-11.9027863,-76.9686502,3107813992
38984,-11.9030761,-76.9358948,3107814001
38988,-11.9029918,-76.9411614,3107814025
38989,-11.9030036,-76.9466255,3107814026
38990,-11.9030599,-76.9561017,3107814027
38991,-11.9029058,-76.9382812,3107814028
39056,-11.9031073,-76.9389589,3107814240
39058,-11.9031935,-76.9573136,3107814251
39062,-11.9031467,-76.9383461,3107814258
39063,-11.9033299,-76.9388852,3107814275
39073,-11.9036313,-76.939876,3107814317
39077,-11.9037017,-76.9571789,3107814323
39078,-11.9037455,-76.9387337,3107814328
39080,-11.9038453,-76.9569743,3107814337
39081,-11.9038878,-76.9408744,3107814339
39082,-11.9038927,-76.93749,3107814341
39084,-11.9039565,-76.9412834,3107814346
39085,-11.9039753,-76.9405993,3107814348
39086,-11.903982,-76.9487911,3107814350
39087,-11.9040359,-76.9395692,3107814356
39088,-11.9040835,-76.9397174,3107814358
39090,-11.9041282,-76.9375592,3107814360
39091,-11.9041837,-76.939979,3107814364
39092,-11.9041886,-76.9483529,3107814366
39094,-11.904294,-76.941211,3107814374
39103,-11.9043359,-76.9489857,3107814383
39104,-11.9042545,-76.9371206,3107814375
39106,-11.8786485,-77.0421228,3345054713
39107,-11.9044731,-76.9376658,3107814395
39111,-11.9046122,-76.9484371,3107814403
39112,-11.9046679,-76.9393459,3107814404
39117,-11.9047036,-76.9491657,3107814408
39122,-11.9045952,-76.9403995,3107814411
39129,-11.9048194,-76.9491932,3107814433
39135,-11.9053631,-76.9418286,3107814450
39136,-11.9052174,-76.9400721,3107814451
39139,-11.9054124,-76.9501514,3107814463
39141,-11.9058805,-76.9584301,3107814472
39144,-11.9061252,-76.9575857,3107814479
39150,-11.9062998,-76.9600349,3107814486
39151,-11.9063016,-76.9579321,3107814487
39153,-11.9064274,-76.9598581,3107814501
39154,-11.9064581,-76.9583522,3107814504
39156,-11.9064432,-76.9536238,3107814507
39158,-11.906542,-76.9578405,3107814515
39160,-11.906555,-76.9598378,3107814520
39161,-11.9065823,-76.9667881,3107814529
39162,-11.906694,-76.9570409,3107814534
39164,-11.9067549,-76.9583563,3107814545
39166,-11.9068161,-76.9664482,3107814550
39179,-11.9071373,-76.9583875,3107814580
39180,-11.9071757,-76.952268,3107814583
39186,-11.907468,-76.9564793,3107814605
39664,-11.899743,-77.0192935,5463179846
39666,-11.9010335,-77.0170497,5463179848
39690,-11.9027905,-77.0248275,5463179917
39691,-11.9029826,-77.0238304,5463179918
39706,-11.9050394,-77.0220461,5463180029
41364,-11.8504945,-76.9876056,7010358089
41366,-11.849968,-76.9872768,7010358091
41368,-11.8508249,-76.9874512,7010358090
41369,-11.8503091,-76.9871381,7010358094
41371,-11.8497189,-76.9866631,7010358095
41372,-11.8506464,-76.987001,7010358093
41373,-11.8500629,-76.9865171,7010358096
41376,-11.8494665,-76.9860412,7010358100
41377,-11.8501515,-76.9857526,7010358098
41379,-11.8498159,-76.985894,7010358099
41381,-11.8475997,-76.9853207,7010358103
41382,-11.8483854,-76.9864966,7010358107
41384,-11.8490705,-76.986208,7010358109
41385,-11.8478208,-76.9859964,7010358110
41387,-11.8492114,-76.9854126,7010358112
41388,-11.8489568,-76.9847851,7010358105
41390,-11.8481606,-76.9858537,7010358114
41391,-11.84825,-76.9861093,7010358115
41392,-11.849566,-76.9852638,7010358111
41393,-11.8488189,-76.9855774,7010358113
41394,-11.8489191,-76.9858285,7010358116
41395,-11.8480704,-76.9855957,7010358117
41397,-11.8487178,-76.985324,7010358118
41399,-11.8485345,-76.9878805,7010358123
41400,-11.8499196,-76.9888152,7010358125
41401,-11.8497159,-76.9883197,7010358126
41402,-11.8488594,-76.988681,7010358127
41404,-11.8487147,-76.9883246,7010358129
41405,-11.8495707,-76.9879664,7010358128
41409,-11.8471791,-76.9840351,7010358130
42526,-11.8975237,-77.0840481,6562094308
49732,-11.8505163,-76.9855989,7010358097
51346,-11.8703922,-77.036503,3344943397
51355,-11.8692774,-77.0351647,3344943404
51371,-11.8706966,-77.0367673,3344943412
51416,-11.8710402,-77.0370656,3344943427
52119,-11.8824409,-76.9617632,5560057278
52123,-11.8820652,-76.9613072,5560057279
53131,-11.8929012,-76.9676239,5726403091
57082,-11.8933597,-76.9670985,5726413135
60973,-11.8634446,-77.0309338,5208781887
60976,-11.8633327,-77.0309839,5208781888
62961,-11.8768332,-77.0406704,3345053250
63666,-11.7648703,-76.9744652,3271451729
69734,-11.9001315,-76.9799349,5726534622
69755,-11.9023424,-76.978057,5726534627
69758,-11.9013501,-76.9774761,5726534628
69760,-11.9029076,-76.9783879,5726534629
71717,-11.9058657,-76.9689032,5726369342
72965,-11.8840289,-76.9615411,5726447226
73660,-11.8509678,-76.9868703,7010358092
73694,-11.8466606,-76.9824505,7010358101
73696,-11.8496582,-76.9845083,7010358102
73704,-11.8493195,-76.984642,7010358104
73707,-11.8479288,-76.9851908,7010358106
73718,-11.8485645,-76.9849399,7010358108
73742,-11.8493877,-76.9875212,7010358124
79695,-11.8962439,-76.9442836,5560017431
82507,-11.8674305,-77.0325619,5120653604
82521,-11.8671604,-77.0323471,5120653616
82522,-11.8666485,-77.031726,5120653619
83282,-11.8955407,-76.9433891,5728676685
84960,-11.868507,-76.9537508,3107393021
85030,-11.8691168,-76.9528122,3107393138
85037,-11.8692948,-76.9514266,3107393145
85039,-11.8694573,-76.9514655,3107393152
85102,-11.8703532,-76.9535706,3107393213
85159,-11.8705069,-76.9529201,3107393331
85161,-11.8706042,-76.9501469,3107393336
85162,-11.8706286,-76.9525251,3107393338
85165,-11.8707915,-76.9536381,3107393350
85166,-11.8707987,-76.9519852,3107393353
85168,-11.8708297,-76.9516741,3107393354
85173,-11.8710171,-76.9465964,3107393371
85174,-11.8710156,-76.9501818,3107393373
85183,-11.8713049,-76.9463102,3107393400
85192,-11.8714597,-76.9504479,3107393418
85264,-11.8716727,-76.9526794,3107393629
85270,-11.8717123,-76.9522819,3107393633
85286,-11.8717824,-76.9519392,3107393661
85395,-11.872376,-76.9533461,3107393844
85398,-11.872447,-76.9527866,3107393850
85403,-11.8725222,-76.9523645,3107393856
85407,-11.8725762,-76.9449622,3107393865
85435,-11.872917,-76.95656,3107393888
85439,-11.873071,-76.9528794,3107393899
85456,-11.8731986,-76.951865,3107393915
85461,-11.8733308,-76.9468921,3107393929
85469,-11.8734698,-76.9514947,3107393941
85472,-11.873501,-76.9519201,3107393946
85475,-11.8734584,-76.9475355,3107393940
85479,-11.8735918,-76.9459166,3107393957
85485,-11.873736,-76.9505887,3107393967
85486,-11.8737595,-76.9463248,3107393969
85488,-11.8737631,-76.9530069,3107393971
85489,-11.8737984,-76.951193,3107393980
85490,-11.8738458,-76.946535,3107393982
85491,-11.8738462,-76.9525958,3107393985
85492,-11.8738488,-76.9519736,3107393987
85498,-11.8741998,-76.9469087,3107394012
85500,-11.8743615,-76.9505965,3107394023
85501,-11.8743956,-76.9531171,3107394029
85502,-11.8744066,-76.9512925,3107394031
85505,-11.8744602,-76.9526893,3107394036
85507,-11.8744605,-76.9517371,3107394037
85511,-11.8744636,-76.9520733,3107394040
85514,-11.8746192,-76.9468607,3107394048
85530,-11.8747731,-76.9517563,3107394067
85533,-11.8747887,-76.951352,3107394069
85544,-11.8748883,-76.9404473,3107394094
85545,-11.8750182,-76.9532156,3107394096
85552,-11.8752099,-76.948002,3107394102
85553,-11.8754584,-76.9462128,3107394104
85554,-11.8752236,-76.9472965,3107394108
85557,-11.875285,-76.949359,3107394110
85652,-11.8757189,-76.9529042,3107394242
85661,-11.8758121,-76.9522659,3107394254
85703,-11.8761785,-76.9523195,3107394300
85734,-11.8763414,-76.9463001,3107394350
85735,-11.8766038,-76.94222,3107394351
85742,-11.8766672,-76.9427565,3107394361
85748,-11.8769039,-76.9451442,3107394377
85750,-11.8769179,-76.9455961,3107394380
85782,-11.8771433,-76.9531437,3107394404
85783,-11.8772034,-76.9527587,3107394412
85800,-11.8776101,-76.944555,3107394463
85805,-11.8776571,-76.9434073,3107394472
85811,-11.8779492,-76.9442272,3107394484
85829,-11.8784345,-76.9480796,3107394518
85833,-11.8786585,-76.9493465,3107394534
85835,-11.8790141,-76.9491864,3107394545
85844,-11.8795108,-76.9510537,3107394565
85851,-11.8796806,-76.948841,3107394577
85861,-11.8798845,-76.95091,3107394586
85863,-11.880086,-76.9504943,3107394597
85865,-11.8801372,-76.9507747,3107394602
85866,-11.8803029,-76.9509923,3107394612
85874,-11.8804949,-76.9483591,3107394626
85878,-11.8809645,-76.9501171,3107394653
85879,-11.8809355,-76.9525965,3107394654
85882,-11.8809394,-76.9521027,3107394655
85883,-11.8809908,-76.9499348,3107394660
85887,-11.8811762,-76.950195,3107394671
85892,-11.8812564,-76.9530417,3107394678
85902,-11.8813085,-76.9521297,3107394683
85905,-11.8815031,-76.9503241,3107394690
85906,-11.8816227,-76.9537323,3107394693
85913,-11.8816522,-76.9530451,3107394698
85914,-11.8816916,-76.95214,3107394701
85919,-11.8821765,-76.9547077,3107394713
85920,-11.8794635,-76.9281037,3107394712
85921,-11.8822627,-76.9542179,3107394716
85923,-11.8823407,-76.9527896,3107394720
85927,-11.8825467,-76.9510222,3107394722
85928,-11.882794,-76.9548647,3107394725
85965,-11.8843227,-76.9524116,3107394838
86017,-11.8898429,-76.9415672,3107394931
86020,-11.8909802,-76.9422845,3107394944
86023,-11.8927075,-76.9428146,3107394956
86026,-11.8941613,-76.9435691,3107394968
86029,-11.8945822,-76.9436059,3107394970
86030,-11.8950285,-76.9437553,3107394973
86031,-11.8954102,-76.9439336,3107394974
86033,-11.8960198,-76.9442092,3107394979
86036,-11.8960846,-76.9294528,3107394987
86038,-11.8966542,-76.9326028,3107394994
86043,-11.8968146,-76.9335169,3107395002
86046,-11.8968788,-76.9344022,3107395008
86047,-11.896959,-76.9353696,3107395011
86048,-11.8970653,-76.9357733,3107395014
86049,-11.8971776,-76.9362078,3107395015
86051,-11.8973761,-76.9371034,3107395018
86052,-11.8974824,-76.9375851,3107395021
86055,-11.8975987,-76.9380031,3107395023
86057,-11.8977993,-76.9389029,3107395026
86059,-11.8980239,-76.9397964,3107395028
86060,-11.8981945,-76.9449715,3107395030
86063,-11.8982425,-76.9406695,3107395031
86064,-11.8984476,-76.9415332,3107395035
86065,-11.8984725,-76.9415942,3107395036
86092,-11.9015616,-76.9350903,3107395065
86098,-11.9016548,-76.9353338,3107395067
86099,-11.9018641,-76.9359873,3107395071
86102,-11.902283,-76.9372818,3107395075
86103,-11.9017309,-76.9355666,3107395069
86105,-11.902848,-76.9390518,3107395082
86107,-11.9031656,-76.9400124,3107395084
86112,-11.9034936,-76.9409924,3107395086
86113,-11.9036115,-76.9413499,3107395088
86163,-11.9028698,-76.980363,5726475948
86165,-11.9027697,-76.9788186,5726475952
86166,-11.9024246,-76.9792852,5726475956
86168,-11.9050268,-76.9849016,5726475959
86172,-11.9036521,-76.9801508,5726475971
86173,-11.9024337,-76.9813947,5726475978
86175,-11.9017583,-76.9802433,5726475984
86176,-11.9018187,-76.9805542,5726475985
86177,-11.9012811,-76.9805376,5726475986
86181,-11.9030975,-76.9783187,5726476004
86183,-11.9031594,-76.978157,5726476005
86184,-11.9035442,-76.9784996,5726476010
86186,-11.9031154,-76.9803188,5726476011
86188,-11.9032907,-76.9783997,5726476016
86190,-11.9038225,-76.9786172,5726476017
86508,-11.9042205,-76.9773294,5726476924
86512,-11.9041892,-76.9780562,5726476931
86536,-11.904217,-76.9777144,5726476962
86537,-11.9042144,-76.9771163,5726476963
87158,-11.905073,-76.940799,5560016817
87159,-11.8992628,-76.945484,5560016818
87165,-11.9002702,-76.9455546,5560016819
87415,-11.8972309,-76.9462761,5560017421
87420,-11.8970893,-76.9445677,5560017428
87468,-11.8861234,-76.9860426,5560017478
88221,-11.9061377,-76.9848003,6001731943
88224,-11.9063407,-76.9870219,6001731942
90465,-11.9067106,-77.0181589,5686378094
91469,-11.9058867,-76.9555056,5726488983
94689,-11.8384551,-76.9977456,5483488592
94690,-11.8378168,-76.9983968,5483488597
94700,-11.8354174,-76.9972998,5483488633
94701,-11.8416114,-76.9959131,5483488634
94702,-11.8414037,-76.9959054,5483488635
94703,-11.8409053,-76.9958648,5483488636
94704,-11.8410249,-76.9962074,5483488637
94705,-11.8414498,-76.9962323,5483488638
94706,-11.8421824,-76.9962457,5483488640
94707,-11.842248,-76.9965595,5483488641
94708,-11.8414478,-76.9964551,5483488644
94710,-11.8409643,-76.9961706,5483488647
94711,-11.8407438,-76.9938357,5483488652
94714,-11.8397423,-76.9989333,5483488676
94715,-11.8420774,-76.9968599,5483488675
94882,-11.8255468,-77.0076861,4288636851
100683,-11.9049645,-76.9511741,3107950628
100893,-11.9064773,-76.9676259,4288386079
100894,-11.9062427,-76.9683162,4288386081
101066,-11.8407571,-76.9933377,5027428082
101146,-11.8411834,-76.9919551,5027428122
101147,-11.8405737,-76.9912722,5027428121
101176,-11.8399053,-76.9868241,5027428146
104529,-11.860659,-77.0285288,5208781896
104538,-11.860293,-77.0283429,5208781920
104543,-11.8612331,-77.0290771,5208781925
104545,-11.8614638,-77.0294011,5208781927
104549,-11.861722,-77.0296968,5208781929
104550,-11.8609491,-77.0287838,5208781923
105295,-11.8522565,-76.986772,4386175218
105300,-11.852676,-76.9876638,4386175219
105906,-11.875649,-76.9533206,3107394237
105975,-11.889737,-76.9633349,5560057249
105988,-11.8877402,-76.9610417,5560057265
105991,-11.8841155,-76.959649,5560057273
105992,-11.8843474,-76.9599271,5560057274
105993,-11.8830503,-76.9608916,5560057276
105994,-11.8822335,-76.9615115,5560057277
105995,-11.8818753,-76.9609933,5560057280
105996,-11.8823741,-76.9598919,5560057281
105997,-11.8824746,-76.9602712,5560057282
105998,-11.8826573,-76.9605747,5560057283
105999,-11.8816007,-76.9604668,5560057284
106003,-11.8801364,-76.9607654,5560057285
106005,-11.881508,-76.9600671,5560057289
106009,-11.881949,-76.9599763,5560057291
106010,-11.8820485,-76.9603792,5560057292
106011,-11.8840464,-76.9596947,5560057296
106015,-11.8822668,-76.9607917,5560057293
106016,-11.8825433,-76.9612294,5560057295
106017,-11.8824487,-76.9610806,5560057294
106421,-11.8146361,-76.9825875,4373118915
106514,-11.8127248,-76.9890838,4373118943
106603,-11.8098526,-76.9879519,4373118966
106612,-11.8092046,-76.9878067,4373118970
106615,-11.8095585,-76.9878607,4373118971
106620,-11.8096268,-76.9874959,4373118974
106630,-11.8080988,-76.9874959,4373118978
106642,-11.8079833,-76.9871794,4373118981
107383,-11.8700865,-77.0362376,3344943432
108296,-11.9032331,-76.9556513,4029665713
108318,-11.9016436,-76.9568587,4029665786
108646,-11.9001446,-76.9558702,4029666498
111645,-11.8488294,-76.9834059,7010322278
111659,-11.8514823,-76.9881417,7010322282
112907,-11.8987566,-76.980465,5726533338
112910,-11.9007783,-76.9790454,5726533347
112913,-11.8991628,-76.9805757,5726533350
112916,-11.8993045,-76.9808056,5726533353
112918,-11.8992316,-76.9809972,5726533354
112922,-11.9025677,-76.9781889,5726533364
112939,-11.9010013,-76.9791828,5726533404
112941,-11.900094,-76.9780211,5726533408
112942,-11.9004565,-76.9778763,5726533409
112943,-11.9016381,-76.9786231,5726533410
112944,-11.8998577,-76.9770378,5726533411
112949,-11.9020355,-76.9785313,5726533416
112950,-11.9018021,-76.9783702,5726533417
112952,-11.900921,-76.9794602,5726533419
112953,-11.9004356,-76.9795964,5726533420
113169,-11.8834503,-77.0061999,1814821127
113182,-11.8836738,-77.0056122,1814821157
113185,-11.8839054,-77.0055258,1814821168
113238,-11.8137854,-76.985868,4373118929
113240,-11.885343,-77.003232,1814821256
113245,-11.8855303,-76.998892,1814821267
113248,-11.8139416,-76.9877444,4373118930
113291,-11.8886056,-77.0012958,1814821369
113643,-11.9008043,-76.9766224,5726534634
113644,-11.8973859,-76.9781403,5726534630
113647,-11.902809,-76.9888184,5726534640
113806,-11.8082959,-76.9875871,4373118979
664,-12.1719864,-76.9251366,4708894270
710,-12.1718822,-76.9256004,4708894333
711,-12.1718103,-76.9259564,4708894334
717,-12.1719692,-76.92537,4708894338
728,-12.1721807,-76.9270306,4708894353
4828,-12.1388252,-76.9112385,5502675231
4831,-12.1374607,-76.9122251,5502675236
4834,-12.1455977,-76.9111644,5502675254
5454,-12.1508285,-76.9054278,1712337616
5455,-12.1508762,-76.9049286,1712337617
5641,-12.129512,-76.9136774,6966752256
7405,-12.1465455,-76.8971317,4375987860
11461,-12.1268995,-76.9442735,5067534355
11476,-12.1243819,-76.9436772,5067534398
11477,-12.1239722,-76.9420562,5067534397
11482,-12.1237435,-76.9429599,5067534408
11483,-12.1248587,-76.9432664,5067534409
11484,-12.1242703,-76.9425533,5067534410
11626,-12.1249988,-76.9386219,5067534712
11645,-12.1237532,-76.9400077,5067534734
11646,-12.124154,-76.938899,5067534735
11648,-12.124212,-76.9401008,5067534746
11697,-12.11943,-76.9446326,5067534913
11698,-12.1221542,-76.9450179,5067534914
11715,-12.1197714,-76.9454519,5067534930
11730,-12.12594,-76.9435787,5067534954
11741,-12.123297,-76.9450524,5067534971
11748,-12.1268155,-76.9442834,5067534982
11859,-12.1242008,-76.9244259,5067535133
11887,-12.1223456,-76.9190358,5067535165
15244,-12.1724793,-76.926942,1752994281
15579,-12.1516649,-76.8926044,4373910810
15583,-12.1501858,-76.89251,4373910818
15584,-12.15113,-76.8930336,4373910819
15585,-12.1515286,-76.8929048,4373910820
15586,-12.1504378,-76.8948253,4373910821
15587,-12.1492492,-76.894244,4373910822
15588,-12.1481859,-76.8957327,4373910823
15589,-12.1471968,-76.8962951,4373910824
15591,-12.1478734,-76.8945812,4373910826
15593,-12.1470435,-76.8954127,4373910828
15594,-12.1470762,-76.8959169,4373910829
15597,-12.1459853,-76.8973439,4373910832
15598,-12.1467143,-76.8978616,4373910833
15605,-12.1349981,-76.9014312,4373910856
15609,-12.1289834,-76.9013238,4373910864
15610,-12.1351582,-76.9029202,4373910872
15611,-12.1364992,-76.9025951,4373910873
15612,-12.1433265,-76.9047495,4373910881
15613,-12.1422733,-76.9049655,4373910885
15688,-12.2100452,-76.8970213,4756641567
15691,-12.2106429,-76.8978025,4756641572
15695,-12.2100948,-76.8974204,4756641574
15696,-12.2098059,-76.8974797,4756641578
15697,-12.209622,-76.8972417,4756641577
15698,-12.2100059,-76.8967216,4756641582
15699,-12.2099961,-76.8975847,4756641583
15701,-12.2102363,-76.8971286,4756641584
15785,-12.1417876,-76.9052872,4373911491
15797,-12.1404991,-76.9020218,4373911504
15806,-12.1501318,-76.9016128,4373911512
15807,-12.1509508,-76.901636,4373911514
15817,-12.1505741,-76.9064411,4373911530
15822,-12.1507118,-76.9054148,4373911537
15825,-12.1509745,-76.9043282,4373911538
15846,-12.1540071,-76.9123108,4373911553
15851,-12.1545145,-76.9134355,4373911590
15911,-12.1370388,-76.9023729,5489648316
16246,-12.1419894,-76.904803,4373911489
16275,-12.1411203,-76.9036517,4373911499
16303,-12.1520592,-76.9026983,4373911505
16305,-12.1504923,-76.900865,4373911506
16306,-12.1491294,-76.9015281,4373911507
16309,-12.1481198,-76.901842,4373911509
16312,-12.1496651,-76.9012478,4373911511
16321,-12.150369,-76.9013011,4373911515
16328,-12.1500869,-76.901038,4373911516
16329,-12.1514266,-76.9015741,4373911517
16335,-12.151696,-76.9018071,4373911518
16342,-12.1518118,-76.9006725,4373911519
16351,-12.1511469,-76.8995141,4373911522
17903,-12.1509355,-76.8929258,4389382754
19461,-12.1512392,-76.8923588,4389387493
20544,-12.1487524,-76.9057071,5724227147
20545,-12.1476499,-76.9056056,5724227148
20546,-12.1456492,-76.9057278,5724227149
20548,-12.1455837,-76.9054923,5724227153
20549,-12.1440311,-76.9067688,5724227154
20554,-12.1470818,-76.9076429,5724227187
20610,-12.1604051,-76.9110436,5724227260
20651,-12.1601486,-76.9096479,5724227301
20665,-12.1590109,-76.9072821,5724227314
20686,-12.1606455,-76.907663,5724227341
23113,-12.1380527,-76.9180001,5991357978
23656,-12.1367037,-76.9170627,5991359187
23660,-12.1378903,-76.9150144,5991359195
23670,-12.1394976,-76.9191127,5991359213
25071,-12.1560755,-76.8937442,4373148617
25465,-12.1277106,-76.9215835,5067569494
25671,-12.1346054,-76.9229563,5058657050
26100,-12.1289176,-76.9152819,5058658028
26111,-12.151574,-76.8994707,5489622792
26114,-12.1504984,-76.8919313,5489622793
26506,-12.1394166,-76.8888051,6536103068
26507,-12.1391572,-76.8870065,6536103069
30428,-12.1412157,-76.9177853,5991376447
30435,-12.1417059,-76.9189557,5991376458
30440,-12.1413443,-76.9188408,5991376463
30446,-12.1422033,-76.9203302,5991376477
30447,-12.1421895,-76.9173546,5991376478
30450,-12.1427539,-76.9172715,5991376481
31873,-12.1881535,-76.9067334,3759223890
32539,-12.1459771,-76.9055024,4286659294
36400,-12.1511284,-76.9008417,5489647708
36401,-12.1454295,-76.8971515,5489647709
36407,-12.1499063,-76.894847,5489647714
36408,-12.1491547,-76.894419,5489647715
36409,-12.1505846,-76.8942547,5489647716
36410,-12.1503021,-76.8941083,5489647717
36411,-12.1495424,-76.8937011,5489647718
36597,-12.1562087,-76.8920196,5489648023
36598,-12.1604921,-76.888032,5489648024
36609,-12.1615309,-76.8894834,5489648041
36610,-12.1620378,-76.8892524,5489648042
36611,-12.1625937,-76.8895447,5489648043
36613,-12.1608343,-76.8912265,5489648045
36614,-12.1606471,-76.891126,5489648046
36616,-12.1602002,-76.8908794,5489648048
36621,-12.1642822,-76.8943432,5489648053
36631,-12.1480809,-76.8948737,5489648066
36634,-12.1488995,-76.8948368,5489648070
36636,-12.1487214,-76.8954011,5489648071
36637,-12.1493785,-76.8949861,5489648073
36638,-12.1489835,-76.8958,5489648072
36639,-12.1210981,-76.9084188,5489648074
36702,-12.1323316,-76.9009644,5489648282
36703,-12.1322838,-76.9013923,5489648283
36709,-12.1341434,-76.902245,5489648292
36711,-12.1339457,-76.9015934,5489648295
36712,-12.1344974,-76.9018534,5489648296
36713,-12.1339441,-76.901911,5489648294
36718,-12.137724,-76.901363,5489648305
36721,-12.1350562,-76.9021744,5489648309
36722,-12.1350832,-76.9025343,5489648310
36729,-12.1371538,-76.9026985,5489648317
36731,-12.137009,-76.9027446,5489648319
36734,-12.1378561,-76.901645,5489648315
36735,-12.1379851,-76.9019688,5489648320
36737,-12.1301601,-76.8883578,5489648321
36738,-12.1381543,-76.9023936,5489648318
37144,-12.1619765,-76.9099968,5724227283
39258,-12.1633488,-76.8863905,5489655234
39273,-12.1630447,-76.8825388,5489655265
39274,-12.1616101,-76.8828969,5489655266
39275,-12.160763,-76.8852168,5489655270
39276,-12.1607999,-76.8858144,5489655271
39277,-12.1608055,-76.8862671,5489655272
39278,-12.1616123,-76.8851741,5489655273
39279,-12.1616445,-76.8857738,5489655274
39280,-12.1617704,-76.8866801,5489655275
39281,-12.1492264,-76.8934929,5489655276
40835,-12.1488415,-76.8892223,5489659616
40836,-12.1479179,-76.889357,5489659619
41637,-12.1456838,-76.8960701,5489661039
41639,-12.1457214,-76.896574,5489661040
41640,-12.1447583,-76.8965406,5489661041
41648,-12.1481382,-76.901042,5489661054
41649,-12.1478226,-76.901694,5489661059
41658,-12.1494151,-76.9008722,5489661071
41660,-12.15027,-76.9009469,5489661072
42591,-12.1292878,-76.9168953,5977251172
42593,-12.1288124,-76.9158049,5977251180
42595,-12.1288936,-76.9155215,5977251181
42639,-12.1290679,-76.9151773,5977251287
42641,-12.1267825,-76.9131421,5977251293
42642,-12.1290058,-76.9159205,5977251292
42647,-12.1287016,-76.9128726,5977251300
42648,-12.127781,-76.9145234,5977251301
42685,-12.126223,-76.9122156,5977251348
42686,-12.1279396,-76.9127311,5977251355
42786,-12.1318872,-76.9286835,5977251535
42841,-12.1349594,-76.9316619,5977251623
